9.666871145982780522e-01,-1.724081868521550875e-01,0.000000000000000000e+00
9.841929009245519167e-01,-2.017929291030048922e-01,0.000000000000000000e+00
9.976439270529439129e-01,-2.332386390984700075e-01,0.000000000000000000e+00
9.924119317133468510e-01,-2.655311829860224626e-01,0.000000000000000000e+00
9.755018849787532309e-01,-2.945945167536855314e-01,0.000000000000000000e+00
9.451398010667991789e-01,-3.098290933922658308e-01,0.000000000000000000e+00
9.650757929404047974e-01,-3.311369431615200365e-01,0.000000000000000000e+00
9.720362803971046572e-01,-3.588030751793025996e-01,0.000000000000000000e+00
9.418457030768171423e-01,-3.731308529454813172e-01,0.000000000000000000e+00
9.078825260786310691e-01,-3.766487297660107147e-01,0.000000000000000000e+00
8.756485663530294561e-01,-3.880408943419599854e-01,0.000000000000000000e+00
8.421470509781859848e-01,-3.950266037283122200e-01,0.000000000000000000e+00
8.082908576719989302e-01,-4.000546493617718746e-01,0.000000000000000000e+00
7.742963104336768598e-01,-4.040587046835342200e-01,0.000000000000000000e+00
7.402339592123093892e-01,-4.074385666868749478e-01,0.000000000000000000e+00
7.061149569609301846e-01,-4.101879452887756683e-01,0.000000000000000000e+00
6.719439668430100543e-01,-4.121810490722303544e-01,0.000000000000000000e+00
6.377307008877605154e-01,-4.132166219258782136e-01,0.000000000000000000e+00
6.035016674329242159e-01,-4.133194976002663168e-01,0.000000000000000000e+00
5.692800895571833442e-01,-4.125937005906505362e-01,0.000000000000000000e+00
5.350908013195839752e-01,-4.109506357290486078e-01,0.000000000000000000e+00
5.009969751064089483e-01,-4.079414253273769830e-01,0.000000000000000000e+00
4.671590077713342337e-01,-4.028254701242599545e-01,0.000000000000000000e+00
4.338383580034822495e-01,-3.950294971237843233e-01,0.000000000000000000e+00
4.008770188255625366e-01,-3.858009600049835952e-01,0.000000000000000000e+00
3.670027693026113313e-01,-3.821404024868028659e-01,0.000000000000000000e+00
3.329071354166024399e-01,-3.850278610388791489e-01,0.000000000000000000e+00
2.988804420953067864e-01,-3.819647576888076101e-01,0.000000000000000000e+00
2.657273795052250698e-01,-3.735074230746696089e-01,0.000000000000000000e+00
2.440624467365182237e-01,-3.931566912763511668e-01,0.000000000000000000e+00
2.314440537382412011e-01,-4.248030774742593274e-01,0.000000000000000000e+00
2.067909793111900874e-01,-4.483152971263507092e-01,0.000000000000000000e+00
1.760580777264036667e-01,-4.630374905003358244e-01,0.000000000000000000e+00
1.494316802940139910e-01,-4.458895702451547427e-01,0.000000000000000000e+00
1.415977500480029294e-01,-4.128704143333539744e-01,0.000000000000000000e+00
1.470382445175587305e-01,-3.797826885046473588e-01,0.000000000000000000e+00
1.168685665300252252e-01,-3.954077737578413076e-01,0.000000000000000000e+00
8.504746190830582420e-02,-4.080216194876947755e-01,0.000000000000000000e+00
5.282142416568979398e-02,-4.195192902151561598e-01,0.000000000000000000e+00
1.913535670665873767e-02,-4.252843015787345915e-01,0.000000000000000000e+00
2.506042959709459274e-05,-4.044226402425718514e-01,0.000000000000000000e+00
1.179626576917209776e-02,-3.726786997953585034e-01,0.000000000000000000e+00
3.413049144916877053e-02,-3.474526011830018635e-01,0.000000000000000000e+00
6.498120496451798012e-02,-3.326274733359121938e-01,0.000000000000000000e+00
9.645576784082121602e-02,-3.191861591307825763e-01,0.000000000000000000e+00
1.285127136982477936e-01,-3.071853021572662490e-01,0.000000000000000000e+00
1.599900736759930497e-01,-2.937760065296424750e-01,0.000000000000000000e+00
1.877122627188177739e-01,-2.768672019521384864e-01,0.000000000000000000e+00
1.747709810914362394e-01,-2.506414530437688915e-01,0.000000000000000000e+00
